"대분류코드(L_CLASS_CD)","대분류명(L_CLASS_NM)","중분류코드(M_CLASS_CD)","중분류명(M_CLASS_NM)","소분류코드(S_CLASS_CD)","소분류명(S_CLASS_NM)","세부분류코드(DETAL_CLASS_CD)","세부분류명(DETAL_CLASS_NM)","통계청분류코드(STAT_CLASS_CD)","통계청분류명(STAT_CLASS_NM)"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010503","크레파스","J","교육"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010504","색연필/색싸인펜","J","교육"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010505","물감/포스터칼라","J","교육"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010506","미술용지","J","교육"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010507","미술공작재료","J","교육"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010508","미술도구","J","교육"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010509","서예용품","J","교육"
"04","문화용품","0401","문구/오피스","040105","미술용품","04010599","기타미술용품","J","교육"
"04","문화용품","0401","문구/오피스","040106","교육관련용품","04010601","교육보조재","J","교육"
"04","문화용품","0401","문구/오피스","040106","교육관련용품","04010602","학습교재악기","J","교육"
"04","문화용품","0401","문구/오피스","040106","교육관련용품","04010603","학습교재완구","J","교육"
"04","문화용품","0401","문구/오피스","040106","교육관련용품","04010699","기타교육관련용품","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010701","팬시액세서리","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010702","팬시소품","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010703","스티커","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010704","포장지/쇼핑백","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010705","포장재료","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010706","편지지/카드","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010707","팬시지갑/파우치","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010708","파티및장식소품","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010709","저금통","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010710","팬시부채/선풍기","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010711","네임택","J","교육"
"04","문화용품","0401","문구/오피스","040107","팬시/파티용품","04010799","기타팬시/파티용품","J","교육"
"04","문화용품","0401","문구/오피스","040108","사무기기","04010801","문서세단기","J","교육"
"04","문화용품","0401","문구/오피스","040108","사무기기","04010804","코팅기","J","교육"
"04","문화용품","0401","문구/오피스","040108","사무기기","04010805","금고","J","교육"
"04","문화용품","0401","문구/오피스","040108","사무기기","04010807","계산기","J","교육"
"04","문화용품","0401","문구/오피스","040108","사무기기","04010899","기타사무기기","J","교육"
"04","문화용품","0401","문구/오피스","040188","문구/오피스세트및균일가","04018801","문구/오피스세트","J","교육"
"04","문화용품","0401","문구/오피스","040188","문구/오피스세트및균일가","04018802","문구/오피스균일가","J","교육"
"04","문화용품","0401","문구/오피스","040199","기타문구/오피스","04019901","색칠공부노트","J","교육"
"04","문화용품","0401","문구/오피스","040199","기타문구/오피스","04019999","기타문구/오피스","J","교육"
"04","문화용품","0402","완구","040202","남아완구","04020201","남아캐릭터완구","I","오락 및 문화"
"04","문화용품","0402","완구","040202","남아완구","04020202","조립로봇완구","I","오락 및 문화"
"04","문화용품","0402","완구","040202","남아완구","04020203","총/칼/활","I","오락 및 문화"
"04","문화용품","0402","완구","040202","남아완구","04020204","조종완구(R/C)","I","오락 및 문화"
"04","문화용품","0402","완구","040202","남아완구","04020205","조립모형/피규어","I","오락 및 문화"
"04","문화용품","0402","완구","040202","남아완구","04020206","자동차/기차/비행기","I","오락 및 문화"
"04","문화용품","0402","완구","040202","남아완구","04020207","남아일반완구","I","오락 및 문화"
"04","문화용품","0402","완구","040202","남아완구","04020299","기타남아완구","I","오락 및 문화"
"04","문화용품","0402","완구","040203","여아완구","04020301","역할놀이완구","I","오락 및 문화"
"04","문화용품","0402","완구","040203","여아완구","04020302","봉제인형","I","오락 및 문화"
"04","문화용품","0402","완구","040203","여아완구","04020303","패션/베이비인형","I","오락 및 문화"
"04","문화용품","0402","완구","040203","여아완구","04020304","여아일반완구","I","오락 및 문화"
"04","문화용품","0402","완구","040203","여아완구","04020305","액세서리완구및소품","I","오락 및 문화"
"04","문화용품","0402","완구","040203","여아완구","04020399","기타여아완구","I","오락 및 문화"
"04","문화용품","0402","완구","040204","유아완구","04020401","성장발육완구","I","오락 및 문화"
"04","문화용품","0402","완구","040204","유아완구","04020402","유아배변기/치발기","I","오락 및 문화"
"04","문화용품","0402","완구","040204","유아완구","04020403","유아놀이완구","I","오락 및 문화"
"04","문화용품","0402","완구","040204","유아완구","04020404","유아일반완구","I","오락 및 문화"
"04","문화용품","0402","완구","040204","유아완구","04020405","유아승용완구","I","오락 및 문화"
"04","문화용품","0402","완구","040204","유아완구","04020406","대형완구","I","오락 및 문화"
"04","문화용품","0402","완구","040204","유아완구","04020499","기타유아완구","I","오락 및 문화"
"04","문화용품","0402","완구","040205","지능개발완구","04020501","유아학습완구","I","오락 및 문화"
"04","문화용품","0402","완구","040205","지능개발완구","04020502","컬러도우/클레이","I","오락 및 문화"
"04","문화용품","0402","완구","040205","지능개발완구","04020503","퍼즐/큐브","I","오락 및 문화"
"04","문화용품","0402","완구","040205","지능개발완구","04020504","블록/레고","I","오락 및 문화"
"04","문화용품","0402","완구","040205","지능개발완구","04020505","보드/카드게임","I","오락 및 문화"
"04","문화용품","0402","완구","040205","지능개발완구","04020506","클래식보드게임","I","오락 및 문화"
"04","문화용품","0402","완구","040205","지능개발완구","04020507","교육일반완구","I","오락 및 문화"
"04","문화용품","0402","완구","040205","지능개발완구","04020599","기타지능개발완구","I","오락 및 문화"
"04","문화용품","0402","완구","040206","야외/시즌완구","04020601","물총/비눗방울놀이","I","오락 및 문화"
"04","문화용품","0402","완구","040206","야외/시즌완구","04020602","물놀이용품","I","오락 및 문화"
"04","문화용품","0402","완구","040206","야외/시즌완구","04020603","스포츠완구","I","오락 및 문화"
"04","문화용품","0402","완구","040206","야외/시즌완구","04020699","기타야외/시즌완구","I","오락 및 문화"
"04","문화용품","0402","완구","040288","완구세트및균일가","04028801","완구세트","I","오락 및 문화"
"04","문화용품","0402","완구","040288","완구세트및균일가","04028802","완구균일가","I","오락 및 문화"
"04","문화용품","0402","완구","040299","기타완구","04029901","키즈공부상","I","오락 및 문화"
"04","문화용품","0402","완구","040299","기타완구","04029902","장식완구","I","오락 및 문화"
"04","문화용품","0402","완구","040299","기타완구","04029903","학습놀이책","I","오락 및 문화"
"04","문화용품","0402","완구","040299","기타완구","04029999","기타완구","I","오락 및 문화"
"04","문화용품","0403","서적","040301","유아동서적","04030101","유아동학습책","J","교육"
"04","문화용품","0403","서적","040301","유아동서적","04030102","유아동그림책","J","교육"
"04","문화용품","0403","서적","040301","유아동서적","04030103","아동만화책","J","교육"
"04","문화용품","0403","서적","040301","유아동서적","04030104","아동동화책/위인전","J","교육"
"04","문화용품","0403","서적","040301","유아동서적","04030105","아동문학서적","J","교육"
"04","문화용품","0403","서적","040301","유아동서적","04030106","아동전집류","J","교육"
"04","문화용품","0403","서적","040301","유아동서적","04030199","기타유아동서적","J","교육"
"04","문화용품","0403","서적","040302","일반서적","04030201","소설책","J","교육"
"04","문화용품","0403","서적","040302","일반서적","04030202","수필/에세이집","J","교육"
"04","문화용품","0403","서적","040302","일반서적","04030203","경제/경영책","J","교육"
"04","문화용품","0403","서적","040302","일반서적","04030204","시집/희곡집","J","교육"
"04","문화용품","0403","서적","040302","일반서적","04030205","처세/자기계발서적","J","교육"
